Invoice_ID,Sale_Date,State,City,Salesperson,Customer_Type,Brand,Model,Segment,Fuel_Type,Transmission,ExShowroom_Price,RTO,Insurance,Accessories,Discount,Final_Sale_Price,Cost_Price,Profit,Profit_Margin_%
INV9127,2025-06-16,Karnataka,Bangalore,Pratyush Chandran,Government,Tata,Nexon,SUV,Electric,Manual,1302887,113228.62,45015.6,12925,7711,1466345.22,1170748.54,295596.68,20.16
INV9128,2024-10-24,Maharashtra,Mumbai,Amaira Bava,Individual,Kia,Seltos,SUV,Electric,Automatic,1202451,135003.15,38013.43,10440,48036,1337871.58,1102323.62,235547.96,17.61
INV9129,2025-07-30,Maharashtra,Mumbai,Chavvi Patla,Government,Toyota,Innova Crysta,MPV,Petrol,Manual,2092627,249837.02,55289.97,22090,30071,2389772.99,1872312.39,517460.6,21.65
INV9130,2025-01-08,Maharashtra,Mumbai,Yasti Bava,Government,Mahindra,Scorpio-N,SUV,CNG,Automatic,1662199,156784.61,57379.16,10926,59745,1827543.77,1511382.66,316161.1,17.3
INV9131,2024-04-20,Delhi,New Delhi,Neelima Lad,Corporate,Hyundai,Creta,SUV,Petrol,Automatic,1174462,122310.58,29652.7,25723,44469,1307679.28,1095358.6,212320.68,16.24
INV9132,2025-05-31,Madhya Pradesh,Indore,Advaith Ghosh,Corporate,MG,Hector,SUV,Electric,Manual,2121582,242955.41,78582.33,41527,33319,2451327.74,1826244.42,625083.33,25.5
INV9133,2025-09-30,Maharashtra,Mumbai,Farhan Apte,Corporate,Toyota,Innova Crysta,MPV,Petrol,Automatic,2085007,180270.15,58974.06,30434,48293,2306392.2,1860834.92,445557.29,19.32
INV9134,2025-10-22,Karnataka,Mysore,Farhan Bhalla,Government,Tata,Nexon,SUV,Electric,Automatic,1418571,162771.37,42496.78,20216,8776,1635279.14,1299729.93,335549.21,20.52
INV9135,2025-12-04,Maharashtra,Mumbai,Theodore Keer,Corporate,Maruti Suzuki,Brezza,SUV,CNG,Manual,1010132,103108.9,25535.39,18491,35939,1121328.29,943751.99,177576.3,15.84
INV9136,2024-12-28,Maharashtra,Pune,Ucchal Mohanty,Individual,Honda,City,Sedan,CNG,Automatic,1432635,138745.55,51486.82,31788,43534,1611121.37,1302613.16,308508.21,19.15
INV9137,2025-01-20,Maharashtra,Pune,Rachana Kata,Corporate,Maruti Suzuki,Baleno,Hatchback,Diesel,Automatic,891905,72083.89,31796.79,32105,16698,1011192.67,824259.01,186933.67,18.49
INV9138,2025-07-16,Karnataka,Bangalore,Meghana Mane,Corporate,Toyota,Innova Crysta,MPV,Diesel,Automatic,2036777,211821.17,52972.26,22586,61746,2262410.43,1890068.0,372342.43,16.46
INV9139,2026-01-25,Madhya Pradesh,Bhopal,Yatin Kanda,Corporate,Kia,Seltos,SUV,CNG,Automatic,1535118,172044.96,39486.32,21210,49641,1718218.28,1380134.61,338083.68,19.68
INV9140,2024-09-20,Maharashtra,Pune,Pavani Kala,Corporate,Kia,Seltos,SUV,Diesel,Manual,1598307,175944.26,61025.73,35814,56353,1814737.99,1408830.81,405907.18,22.37
INV9141,2025-02-04,Delhi,New Delhi,Yutika Wadhwa,Corporate,Maruti Suzuki,Swift,Hatchback,Diesel,Automatic,759534,85504.92,29163.3,27754,44425,857531.22,710325.37,147205.85,17.17
INV9142,2025-05-09,Madhya Pradesh,Indore,Peter Dhar,Government,Honda,City,Sedan,Petrol,Automatic,1192124,112032.57,40963.18,7066,68497,1283688.76,1025618.65,258070.11,20.1
INV9143,2024-10-02,Maharashtra,Pune,Om Shankar,Individual,Tata,Nexon,SUV,Diesel,Manual,1572806,159487.41,41669.63,47357,48282,1773038.04,1378820.57,394217.46,22.23
INV9144,2024-03-17,Delhi,New Delhi,Lakshmi Prasad,Government,Kia,Seltos,SUV,Diesel,Manual,1296383,110714.92,47262.94,18779,31638,1441501.86,1160076.45,281425.41,19.52
INV9145,2024-03-22,Madhya Pradesh,Jabalpur,Agastya Gokhale,Corporate,Hyundai,i20,Hatchback,CNG,Manual,1073005,110873.69,40371.43,35580,24225,1235605.12,986069.13,249535.99,20.2
INV9146,2025-11-11,Delhi,New Delhi,Darsh Iyer,Government,Mahindra,XUV700,SUV,CNG,Automatic,2249039,213178.56,66593.41,39362,37599,2530573.98,2111330.79,419243.18,16.57
INV9147,2025-07-19,Maharashtra,Pune,Ekanta Chaudhari,Individual,Toyota,Innova Crysta,MPV,Electric,Automatic,2228685,224173.0,71216.0,9925,24909,2509090.0,1937764.27,571325.73,22.77
INV9148,2025-06-06,Karnataka,Bangalore,Varsha Banik,Individual,Toyota,Innova Crysta,MPV,Petrol,Automatic,2017919,219935.16,56191.97,13918,65982,2241982.12,1839837.63,402144.49,17.94
INV9149,2024-06-03,Maharashtra,Nagpur,Bimala Toor,Individual,Toyota,Innova Crysta,MPV,CNG,Automatic,2138465,211290.92,74210.68,46246,68405,2401807.6,1961771.82,440035.78,18.32
INV9150,2025-11-03,Karnataka,Mysore,Hemangini Rana,Individual,Maruti Suzuki,Brezza,SUV,Diesel,Manual,1040588,124615.48,40389.91,11521,29074,1188040.38,961966.1,226074.29,19.03
INV9151,2025-04-30,Karnataka,Mysore,Bhanumati Sood,Corporate,Kia,Seltos,SUV,CNG,Manual,1525555,137968.54,44614.86,6204,69057,1645285.4,1335003.55,310281.85,18.86
INV9152,2025-09-01,Maharashtra,Pune,Kalpit Kumar,Government,Maruti Suzuki,Baleno,Hatchback,Electric,Manual,982275,112495.85,24563.04,49545,42656,1126222.89,861119.76,265103.13,23.54
INV9153,2025-11-02,Delhi,New Delhi,Rajata Batra,Corporate,Tata,Nexon,SUV,Petrol,Automatic,1188032,106629.42,39577.94,45361,67995,1311605.36,1030742.61,280862.75,21.41
INV9154,2025-09-29,Delhi,New Delhi,Balhaar Tara,Individual,Honda,City,Sedan,Diesel,Manual,1630561,135553.47,46923.4,5654,41614,1777077.87,1446374.14,330703.73,18.61
INV9155,2025-08-10,Madhya Pradesh,Indore,Siddharth Setty,Corporate,Maruti Suzuki,Brezza,SUV,Electric,Automatic,1066744,90097.99,36728.59,8323,26217,1175676.58,973980.54,201696.04,17.16
INV9156,2024-05-23,Karnataka,Bangalore,Oliver Doshi,Government,Mahindra,XUV700,SUV,Petrol,Manual,1773443,158391.78,48099.64,38834,69634,1949134.43,1560177.16,388957.26,19.96
INV9157,2025-01-12,Madhya Pradesh,Bhopal,Vedhika Sarraf,Government,Tata,Punch,Hatchback,Petrol,Automatic,841601,89507.07,21645.18,28094,51628,929219.24,788213.17,141006.08,15.17
INV9158,2026-01-16,Maharashtra,Nagpur,Tanvi Mital,Corporate,Tata,Nexon,SUV,Diesel,Manual,1116605,119222.16,32718.14,37182,60275,1245452.3,979792.74,265659.56,21.33
INV9159,2024-04-19,Delhi,New Delhi,Hemangini Dutta,Government,Honda,City,Sedan,Diesel,Manual,1240794,100941.92,40203.35,10320,26575,1365684.27,1086836.4,278847.87,20.42
INV9160,2024-05-20,Madhya Pradesh,Jabalpur,Harish Bora,Corporate,Honda,City,Sedan,CNG,Automatic,1546523,132506.36,46428.35,15526,11751,1729232.71,1349399.03,379833.68,21.97
INV9161,2024-05-07,Maharashtra,Nagpur,Sneha Subramanian,Government,MG,Hector,SUV,Diesel,Automatic,2297860,192161.06,78289.77,27752,18812,2577250.82,2027943.52,549307.3,21.31
INV9162,2024-07-24,Karnataka,Mysore,Aadi Kata,Corporate,Mahindra,XUV700,SUV,CNG,Manual,1936526,187264.87,57466.15,22923,30319,2173861.01,1775546.86,398314.15,18.32
INV9163,2025-02-17,Karnataka,Mysore,Abdul Manne,Government,Mahindra,Scorpio-N,SUV,Electric,Manual,1861443,181152.08,57149.29,41561,44939,2096366.37,1737762.84,358603.53,17.11
INV9164,2025-05-16,Delhi,New Delhi,Nidra Parmer,Government,Hyundai,Creta,SUV,CNG,Automatic,1675717,150673.29,63433.23,38807,67305,1861325.51,1561205.05,300120.47,16.12
INV9165,2024-10-20,Karnataka,Mysore,Mitesh Balan,Government,Hyundai,Creta,SUV,Electric,Manual,1354476,151567.37,34603.28,25985,63942,1502689.65,1262423.33,240266.32,15.99
INV9166,2025-12-21,Madhya Pradesh,Indore,Mahika Khatri,Corporate,Hyundai,Creta,SUV,Electric,Manual,1201932,135531.2,38536.4,31204,20701,1386502.6,1115570.88,270931.72,19.54
INV9167,2024-04-03,Delhi,New Delhi,Arya Yohannan,Individual,Toyota,Innova Crysta,MPV,Diesel,Manual,2485203,242348.89,95204.57,24645,7516,2839885.46,2141522.34,698363.13,24.59
INV9168,2025-01-22,Maharashtra,Pune,Daksh Krishna,Individual,Maruti Suzuki,Baleno,Hatchback,CNG,Manual,700047,73040.59,17749.16,5479,53980,742335.75,643474.61,98861.14,13.32
INV9169,2024-07-06,Delhi,New Delhi,Ethan Raval,Corporate,Tata,Punch,Hatchback,Petrol,Automatic,752246,71810.04,20525.25,31874,20738,855717.29,648763.02,206954.27,24.18
INV9170,2024-03-25,Maharashtra,Nagpur,Neha Dua,Corporate,Honda,City,Sedan,Petrol,Manual,1656491,147012.32,59900.36,47299,46201,1864501.68,1432411.49,432090.19,23.17
INV9171,2024-03-02,Karnataka,Mysore,Udant Kumer,Corporate,Kia,Seltos,SUV,Petrol,Manual,1406776,147064.53,48518.04,28800,40858,1590300.57,1241956.64,348343.93,21.9
INV9172,2024-07-25,Karnataka,Bangalore,Manthan Singhal,Government,Toyota,Innova Crysta,MPV,Diesel,Manual,2014143,216023.28,74929.29,6702,11893,2299904.57,1860724.05,439180.52,19.1
INV9173,2024-09-25,Delhi,New Delhi,Chatresh Sabharwal,Corporate,Kia,Seltos,SUV,Electric,Manual,1605146,176612.63,52012.5,14218,50450,1797539.13,1487160.4,310378.73,17.27
INV9174,2026-02-13,Karnataka,Bangalore,Omisha Ramakrishnan,Corporate,Mahindra,XUV700,SUV,Electric,Manual,2082801,245830.58,58106.5,19852,19303,2387287.08,1910893.38,476393.71,19.96
INV9175,2025-04-07,Madhya Pradesh,Jabalpur,Kavya Majumdar,Individual,Tata,Nexon,SUV,Electric,Manual,1143293,127752.24,38875.91,12737,34806,1287852.15,994898.34,292953.81,22.75
INV9176,2026-01-26,Maharashtra,Pune,Wridesh Parmer,Government,Maruti Suzuki,Baleno,Hatchback,Diesel,Manual,792777,86264.77,21202.35,16336,20209,896371.12,698875.66,197495.46,22.03
INV9177,2025-06-18,Delhi,New Delhi,Isha Aggarwal,Corporate,Maruti Suzuki,Baleno,Hatchback,CNG,Automatic,709078,77229.16,28108.5,46619,9554,851480.65,633081.56,218399.1,25.65
INV9178,2024-04-14,Maharashtra,Mumbai,Oscar Memon,Corporate,Mahindra,XUV700,SUV,Petrol,Automatic,2114182,179651.56,54274.93,26473,62610,2311971.49,1963914.45,348057.04,15.05
INV9179,2024-02-22,Madhya Pradesh,Bhopal,Fariq Ravel,Corporate,Tata,Nexon,SUV,CNG,Automatic,1175736,130480.13,46508.7,23223,35548,1340399.83,1050632.07,289767.76,21.62
INV9180,2025-07-16,Maharashtra,Pune,Jeremiah Yogi,Government,Honda,City,Sedan,Petrol,Manual,1616410,192265.96,44388.0,42506,37367,1858202.96,1476286.91,381916.05,20.55
INV9181,2025-11-28,Madhya Pradesh,Jabalpur,Bhavika Kamdar,Individual,Maruti Suzuki,Baleno,Hatchback,Diesel,Manual,929726,84824.69,23895.73,38866,39977,1037335.42,858037.57,179297.85,17.28
INV9182,2024-05-04,Karnataka,Mysore,Gaurangi Zacharia,Corporate,MG,Hector,SUV,Diesel,Manual,1727747,162285.52,66215.64,18821,29449,1945620.17,1553581.55,392038.62,20.15
INV9183,2024-04-05,Madhya Pradesh,Indore,Eiravati Rau,Individual,Honda,City,Sedan,Electric,Manual,1465830,141366.47,43878.45,31938,14255,1668757.92,1345156.91,323601.02,19.39
INV9184,2025-12-25,Maharashtra,Pune,Bishakha Rana,Corporate,MG,Hector,SUV,Electric,Automatic,1720922,201770.92,57153.8,18874,23403,1975317.72,1564775.37,410542.35,20.78
INV9185,2024-08-24,Delhi,New Delhi,Kritika Chowdhury,Corporate,Hyundai,Creta,SUV,CNG,Automatic,1697093,157765.89,44100.23,18498,23699,1893758.12,1470533.84,423224.28,22.35
INV9186,2024-09-05,Karnataka,Bangalore,Vanya Gandhi,Government,Tata,Nexon,SUV,Electric,Manual,1556132,125970.85,47804.75,47919,32449,1745377.6,1456063.17,289314.42,16.58
INV9187,2025-10-09,Delhi,New Delhi,Ishanvi Ganesan,Individual,Kia,Seltos,SUV,Diesel,Automatic,1425016,150731.64,44987.65,8380,48892,1580223.28,1289512.18,290711.11,18.4
INV9188,2026-01-07,Maharashtra,Mumbai,Wakeeta Jani,Government,Hyundai,Creta,SUV,Petrol,Automatic,1518860,172904.84,48172.05,24945,33570,1731311.89,1417036.01,314275.89,18.15
INV9189,2025-02-03,Maharashtra,Mumbai,Jagdish Wali,Individual,Kia,Seltos,SUV,Diesel,Manual,1763033,171470.28,51937.55,6569,41163,1951846.83,1603777.09,348069.74,17.83
INV9190,2024-10-15,Madhya Pradesh,Indore,Charan Iyer,Corporate,Kia,Seltos,SUV,CNG,Automatic,1736313,180616.85,64377.71,42914,13752,2010469.56,1496165.8,514303.76,25.58
INV9191,2025-04-26,Maharashtra,Mumbai,Dominic Choudhary,Government,Toyota,Innova Crysta,MPV,Petrol,Automatic,2285943,256513.4,58017.84,14535,32291,2582718.24,2020522.25,562195.99,21.77
INV9192,2025-11-11,Madhya Pradesh,Indore,Frado Chadha,Government,Mahindra,Scorpio-N,SUV,CNG,Automatic,2392770,279075.24,71442.09,8653,36404,2715536.33,2108952.81,606583.53,22.34
INV9193,2024-05-26,Karnataka,Bangalore,Gaurika Bhatnagar,Corporate,Tata,Punch,Hatchback,CNG,Manual,943820,103901.23,25981.21,24234,67160,1030776.44,851867.42,178909.02,17.36
INV9194,2025-01-01,Maharashtra,Nagpur,Aryan Nair,Government,Toyota,Innova Crysta,MPV,Petrol,Manual,1933911,225364.69,58545.85,12411,14130,2216102.54,1667712.51,548390.03,24.75
INV9195,2024-09-22,Madhya Pradesh,Jabalpur,Manbir Kohli,Individual,Kia,Seltos,SUV,CNG,Automatic,1805889,216700.16,68043.48,8512,56618,2042526.65,1574570.83,467955.81,22.91
INV9196,2025-02-26,Madhya Pradesh,Indore,Aryan Jaggi,Government,Kia,Seltos,SUV,Electric,Automatic,1430331,115985.39,43940.51,49202,69228,1570230.9,1235225.51,335005.39,21.33
INV9197,2024-07-14,Maharashtra,Nagpur,Chandran Chhabra,Government,MG,Hector,SUV,Electric,Manual,1737783,176324.33,45111.15,8590,46954,1920854.48,1512013.93,408840.55,21.28
INV9198,2024-10-26,Madhya Pradesh,Jabalpur,Qadim Baria,Individual,Tata,Punch,Hatchback,Petrol,Automatic,870728,92442.79,33278.73,43794,14641,1025602.52,760203.46,265399.06,25.88
INV9199,2025-05-10,Madhya Pradesh,Jabalpur,Leena Ghosh,Corporate,Kia,Seltos,SUV,CNG,Automatic,1419135,156121.39,41388.49,21123,7229,1630538.89,1309766.53,320772.36,19.67
INV9200,2025-08-18,Madhya Pradesh,Indore,Zansi Bath,Individual,Maruti Suzuki,Swift,Hatchback,Diesel,Manual,602632,55616.52,21324.02,16745,37523,658794.54,539200.33,119594.21,18.15
INV9201,2025-07-16,Delhi,New Delhi,Ekani Bumb,Individual,Kia,Seltos,SUV,Diesel,Manual,1241333,144063.55,45673.02,11151,57087,1385133.58,1138353.89,246779.68,17.82
INV9202,2024-04-27,Karnataka,Bangalore,Krishna Andra,Individual,Tata,Punch,Hatchback,CNG,Automatic,855982,83928.34,25678.44,10219,5577,970230.78,792156.33,178074.45,18.35
INV9203,2025-07-13,Madhya Pradesh,Bhopal,Yashawini Dube,Corporate,MG,Hector,SUV,Diesel,Automatic,2147098,179740.79,72946.33,47949,63565,2384169.12,1968761.84,415407.28,17.42
INV9204,2024-05-09,Maharashtra,Nagpur,Fitan Dalal,Government,Honda,City,Sedan,Petrol,Automatic,1288678,106596.27,36816.13,46617,17035,1461672.4,1170353.06,291319.35,19.93
INV9205,2024-03-07,Madhya Pradesh,Indore,Wishi Chatterjee,Corporate,Kia,Seltos,SUV,Electric,Automatic,1401067,116439.4,47099.68,11650,62625,1513631.08,1292120.97,221510.11,14.63
INV9206,2026-01-23,Delhi,New Delhi,Yochana Jha,Corporate,Kia,Seltos,SUV,Petrol,Automatic,1218889,134938.2,33847.22,11341,16383,1382632.43,1062651.07,319981.36,23.14
INV9207,2024-07-22,Karnataka,Mysore,Lucky Sahota,Government,MG,Hector,SUV,Petrol,Manual,1608163,155757.81,44368.65,23675,37126,1794838.46,1507567.91,287270.55,16.01
INV9208,2025-05-17,Karnataka,Bangalore,Damini Koshy,Government,Hyundai,i20,Hatchback,Diesel,Manual,1086874,125149.3,39167.48,42249,8577,1284862.78,1000535.04,284327.74,22.13
INV9209,2026-02-10,Delhi,New Delhi,Bimala Palla,Individual,Kia,Seltos,SUV,Petrol,Manual,1893264,180129.29,72267.96,37982,56320,2127323.25,1705608.95,421714.31,19.82
INV9210,2024-03-18,Maharashtra,Nagpur,Xiti Narain,Individual,Toyota,Innova Crysta,MPV,Petrol,Automatic,2284452,208079.81,60399.23,25922,11449,2567404.04,2016605.4,550798.64,21.45
INV9211,2024-04-07,Karnataka,Mysore,Ekapad Lata,Individual,MG,Hector,SUV,CNG,Manual,1828437,158212.88,47986.05,32889,13463,2054061.93,1614813.02,439248.91,21.38
INV9212,2024-04-08,Delhi,New Delhi,Avni Das,Government,Mahindra,Scorpio-N,SUV,Electric,Manual,1564963,158938.16,57000.08,25316,51587,1754630.23,1374113.34,380516.89,21.69
INV9213,2025-01-15,Karnataka,Mysore,Matthew Chowdhury,Individual,Maruti Suzuki,Baleno,Hatchback,Electric,Manual,727518,64989.27,21063.96,6201,44983,774789.23,681226.69,93562.54,12.08
INV9214,2024-06-28,Madhya Pradesh,Jabalpur,Qushi Johal,Government,Mahindra,XUV700,SUV,CNG,Automatic,2574443,299585.1,94654.47,10737,46560,2932859.57,2335180.28,597679.28,20.38
INV9215,2026-01-04,Maharashtra,Nagpur,Bhavini Mohanty,Individual,Maruti Suzuki,Baleno,Hatchback,CNG,Manual,800750,67091.25,25903.94,26469,20485,899729.2,723754.21,175974.99,19.56
INV9216,2024-10-03,Maharashtra,Pune,Brijesh Goda,Individual,Mahindra,XUV700,SUV,CNG,Manual,1841173,150212.59,62464.39,16649,34242,2036256.98,1634194.37,402062.61,19.75
INV9217,2024-11-11,Madhya Pradesh,Bhopal,Sneha Suri,Individual,MG,Hector,SUV,CNG,Manual,2207500,238806.23,60261.47,29674,27174,2509067.7,1968625.34,540442.36,21.54
INV9218,2025-09-17,Maharashtra,Pune,Sai Chokshi,Government,Toyota,Innova Crysta,MPV,Electric,Manual,2126653,211238.62,61611.05,10180,65782,2343900.66,1970401.42,373499.24,15.93
INV9219,2025-08-20,Maharashtra,Mumbai,Manya Ratti,Government,Maruti Suzuki,Baleno,Hatchback,Petrol,Manual,996703,99270.39,31404.53,17724,44598,1100503.92,911454.78,189049.14,17.18
INV9220,2026-02-03,Maharashtra,Mumbai,Champak Seshadri,Government,Honda,City,Sedan,Electric,Manual,1331205,118876.42,51274.39,46579,36909,1511025.81,1235748.52,275277.29,18.22
INV9221,2024-11-15,Maharashtra,Nagpur,Sneha Mukherjee,Government,Hyundai,i20,Hatchback,Diesel,Manual,964140,111969.53,31452.17,23074,45148,1085487.71,837033.3,248454.41,22.89
INV9222,2024-10-05,Delhi,New Delhi,Baljiwan Iyengar,Individual,Kia,Seltos,SUV,Electric,Manual,1306930,145074.62,44009.38,19763,46575,1469202.0,1210200.72,259001.28,17.63
INV9223,2024-03-19,Maharashtra,Mumbai,Kamala Chopra,Corporate,Toyota,Innova Crysta,MPV,CNG,Manual,2429294,217711.56,94545.09,43672,63716,2721506.64,2180127.89,541378.75,19.89
INV9224,2025-01-13,Delhi,New Delhi,Rohan Lall,Individual,Honda,City,Sedan,Petrol,Automatic,1355628,151642.2,49001.9,46636,12355,1590553.1,1255364.78,335188.32,21.07
INV9225,2024-06-17,Karnataka,Mysore,Amaira Vohra,Government,Toyota,Innova Crysta,MPV,Diesel,Manual,1990003,183294.57,54952.72,34286,40485,2222051.28,1803052.59,418998.69,18.86
INV9226,2025-06-13,Karnataka,Bangalore,Krishna Wason,Government,Toyota,Innova Crysta,MPV,CNG,Manual,2469301,292776.02,79132.66,16757,26281,2831685.68,2163559.72,668125.96,23.59
INV9227,2024-08-26,Maharashtra,Mumbai,Leela Mani,Individual,Toyota,Innova Crysta,MPV,Diesel,Automatic,2148987,208963.2,57187.43,35469,64323,2386283.63,1872181.11,514102.52,21.54
INV9228,2025-01-09,Delhi,New Delhi,Yashasvi Maharaj,Government,Kia,Seltos,SUV,Diesel,Manual,1775635,211506.01,65579.01,21051,25674,2048097.01,1554405.88,493691.13,24.1
INV9229,2024-10-27,Madhya Pradesh,Indore,Janaki Dash,Corporate,Maruti Suzuki,Swift,Hatchback,Electric,Manual,843162,96223.66,31665.13,10336,67860,913526.79,728264.79,185262.01,20.28
INV9230,2025-07-30,Karnataka,Mysore,Yochana Nanda,Government,Mahindra,XUV700,SUV,Diesel,Automatic,2569930,205923.3,98401.51,46883,8205,2912932.8,2382052.82,530879.98,18.22
INV9231,2024-12-06,Madhya Pradesh,Jabalpur,Pallavi Rau,Government,Maruti Suzuki,Brezza,SUV,CNG,Manual,978964,82763.01,37052.2,39377,32837,1105319.21,859781.43,245537.77,22.21
INV9232,2026-02-09,Delhi,New Delhi,Nidra Raj,Corporate,Honda,City,Sedan,Petrol,Automatic,1122278,120692.67,37829.56,39315,24135,1295980.23,1052415.57,243564.66,18.79
INV9233,2024-11-21,Madhya Pradesh,Jabalpur,Rohan Barad,Government,Hyundai,i20,Hatchback,Electric,Manual,941747,90784.94,33293.44,28571,35556,1058840.38,881558.93,177281.45,16.74
INV9234,2024-11-13,Karnataka,Mysore,Qasim Divan,Corporate,Kia,Seltos,SUV,CNG,Automatic,1609767,136633.49,56452.6,30887,39344,1794396.09,1490540.96,303855.13,16.93
INV9235,2025-05-04,Maharashtra,Pune,Amruta Tiwari,Individual,Tata,Nexon,SUV,Diesel,Manual,1264654,137937.02,38679.07,38080,55865,1423485.1,1107370.06,316115.04,22.21
INV9236,2024-06-25,Madhya Pradesh,Jabalpur,Edhitha Mahal,Corporate,Honda,City,Sedan,Electric,Manual,1555788,125252.45,43774.91,25786,9304,1741297.36,1391626.35,349671.0,20.08
INV9237,2024-05-01,Maharashtra,Mumbai,Chameli Rajagopalan,Individual,Maruti Suzuki,Swift,Hatchback,Diesel,Manual,834767,77731.59,22280.91,43769,23075,955473.5,763689.71,191783.79,20.07
INV9238,2024-10-18,Karnataka,Bangalore,Fiyaz Thakur,Government,Tata,Nexon,SUV,Diesel,Manual,1284699,114291.88,47437.78,31656,13168,1464916.66,1122847.85,342068.81,23.35
INV9239,2024-11-04,Karnataka,Mysore,Patrick Manne,Government,Kia,Seltos,SUV,Petrol,Automatic,1739256,142326.72,60821.9,23491,17381,1948514.62,1509268.61,439246.01,22.54
INV9240,2024-09-19,Madhya Pradesh,Jabalpur,Abhimanyu Tiwari,Corporate,MG,Hector,SUV,Electric,Manual,2102166,237167.71,54410.6,36109,65003,2364850.32,1956901.82,407948.5,17.25
INV9241,2024-11-26,Madhya Pradesh,Indore,Jason Lata,Government,Mahindra,Scorpio-N,SUV,Diesel,Automatic,1610156,132304.77,55389.99,46189,52718,1791321.76,1503805.51,287516.25,16.05
INV9242,2025-03-07,Delhi,New Delhi,Tamanna Ganesan,Corporate,Kia,Seltos,SUV,Petrol,Automatic,1575680,152109.51,61194.19,33203,44097,1778089.7,1377974.33,400115.37,22.5
INV9243,2025-07-31,Madhya Pradesh,Bhopal,Oscar Kumar,Government,Tata,Nexon,SUV,CNG,Automatic,1136508,107566.38,36537.88,45645,5225,1321032.26,1052016.61,269015.66,20.36
INV9244,2025-03-23,Madhya Pradesh,Bhopal,Ekiya Arya,Individual,Hyundai,Creta,SUV,Electric,Automatic,1439538,158510.58,48737.19,12487,19758,1639514.77,1244549.05,394965.72,24.09
INV9245,2025-10-26,Karnataka,Bangalore,Omya Nanda,Corporate,Hyundai,i20,Hatchback,Diesel,Automatic,870845,72240.41,28130.89,43974,20538,994652.3,761028.13,233624.17,23.49
INV9246,2024-11-24,Maharashtra,Pune,Ranveer Kibe,Government,Toyota,Innova Crysta,MPV,CNG,Automatic,1888759,185340.91,69406.6,25629,37140,2131995.5,1724380.95,407614.55,19.12
INV9247,2025-07-24,Madhya Pradesh,Jabalpur,Jagrati Sethi,Individual,Kia,Seltos,SUV,CNG,Automatic,1828104,180744.68,49928.95,18182,10888,2066071.63,1584114.89,481956.74,23.33
INV9248,2025-07-11,Delhi,New Delhi,Wakeeta Kaur,Government,Toyota,Innova Crysta,MPV,Petrol,Manual,2297656,240644.83,80083.41,37582,11863,2644103.24,2110546.63,533556.61,20.18
INV9249,2024-04-12,Maharashtra,Pune,Devika Munshi,Government,Toyota,Innova Crysta,MPV,Petrol,Manual,2223431,228614.76,62859.82,10908,16485,2509328.58,1990804.99,518523.59,20.66
INV9250,2025-09-28,Madhya Pradesh,Bhopal,Frederick Gill,Corporate,Hyundai,i20,Hatchback,Petrol,Manual,942729,107230.21,27598.25,43095,37395,1083257.46,813624.14,269633.32,24.89
INV9251,2024-02-28,Delhi,New Delhi,Lekha Nagi,Corporate,Hyundai,i20,Hatchback,Petrol,Manual,921123,85343.88,36109.2,31228,29526,1044278.09,858468.75,185809.33,17.79
INV9252,2024-09-08,Delhi,New Delhi,Girindra Mittal,Individual,Tata,Nexon,SUV,CNG,Automatic,1345175,144550.36,39082.94,22527,61426,1489909.3,1159792.8,330116.5,22.16
INV9253,2024-04-30,Delhi,New Delhi,Jasmit Hayer,Individual,Kia,Seltos,SUV,Petrol,Manual,1651288,147568.34,52687.74,19958,38213,1833289.08,1507071.3,326217.78,17.79
INV9254,2024-11-12,Maharashtra,Mumbai,Yagnesh Tata,Government,Kia,Seltos,SUV,Petrol,Manual,1781032,208112.44,63110.07,30015,19831,2062438.51,1612331.72,450106.79,21.82
INV9255,2024-12-28,Karnataka,Mysore,Garima Mahal,Corporate,Honda,City,Sedan,CNG,Automatic,1336520,123735.38,50539.18,9749,37210,1483333.56,1220633.9,262699.66,17.71
INV9256,2024-02-26,Maharashtra,Mumbai,Yagnesh Khare,Government,Toyota,Innova Crysta,MPV,CNG,Manual,2128809,228369.64,77776.64,12022,32127,2414850.28,1906852.72,507997.56,21.04
INV9257,2026-01-13,Delhi,New Delhi,Varsha Prabhu,Government,MG,Hector,SUV,Diesel,Manual,2196626,262747.64,61898.81,18083,59491,2479864.45,1914480.37,565384.08,22.8
INV9258,2026-02-09,Karnataka,Mysore,Kiaan Rajan,Corporate,Toyota,Innova Crysta,MPV,CNG,Manual,1968182,215299.85,51585.6,19921,32140,2222848.45,1693826.41,529022.04,23.8
INV9259,2025-12-05,Maharashtra,Nagpur,Ati Pau,Individual,Maruti Suzuki,Swift,Hatchback,CNG,Manual,746690,67321.39,29852.92,30036,16592,857308.31,675667.69,181640.62,21.19
INV9260,2024-03-12,Maharashtra,Mumbai,Tejas Karan,Government,Toyota,Innova Crysta,MPV,Electric,Automatic,1911239,166673.17,72895.0,21737,26420,2146124.17,1752488.04,393636.13,18.34
INV9261,2025-11-29,Madhya Pradesh,Bhopal,Madhavi Dugar,Corporate,Tata,Nexon,SUV,CNG,Manual,1591173,170775.85,56748.79,33323,27840,1824180.64,1465478.64,358702.0,19.66
INV9262,2024-06-18,Karnataka,Mysore,Hema Sachdev,Individual,Honda,City,Sedan,Electric,Automatic,1165433,98387.32,39546.87,28706,31021,1301052.19,1090118.15,210934.04,16.21
